,game_id,score_value,shooting_play,sequence_number,coordinate_x,coordinate_y,team_id,text,scoring_play,away_team_id,home_team_id
99,401408636,2,True,101918101,24.0,18.0,153.0,Caleb Love missed Jumper.,False,153,2305
100,401408636,0,False,101918102,25.0,0.0,153.0,Brady Manek Offensive Rebound.,False,153,2305
101,401408636,2,True,101918701,38.0,14.0,153.0,R.J. Davis made Jumper.,True,153,2305
102,401408636,0,False,101924601,25.0,0.0,2305.0,Dajuan Harris Jr. Turnover.,False,153,2305
103,401408636,0,False,101924602,25.0,0.0,, Official TV Timeout,False,153,2305
104,401408636,3,True,101925901,18.0,24.0,153.0,Brady Manek missed Three Point Jumper.,False,153,2305
105,401408636,0,False,101925902,25.0,0.0,2305.0,Christian Braun Defensive Rebound.,False,153,2305
106,401408636,2,True,101928001,23.0,2.0,2305.0,David McCormack made Layup.,True,153,2305
107,401408636,0,False,101928901,25.0,0.0,153.0,R.J. Davis Turnover.,False,153,2305
108,401408636,0,False,101928902,25.0,0.0,2305.0,Dajuan Harris Jr. Steal.,False,153,2305
109,401408636,0,False,101934201,25.0,0.0,2305.0,David McCormack Turnover.,False,153,2305
110,401408636,0,False,101935701,25.0,0.0,153.0,Caleb Love Turnover.,False,153,2305
111,401408636,0,False,101935702,25.0,0.0,2305.0,Ochai Agbaji Steal.,False,153,2305
112,401408636,0,False,101937001,25.0,0.0,2305.0,Christian Braun Turnover.,False,153,2305
113,401408636,2,True,101938501,36.0,11.0,153.0,Caleb Love missed Jumper.,False,153,2305
114,401408636,0,False,101938502,25.0,0.0,2305.0,Jalen Wilson Block.,False,153,2305
115,401408636,0,False,101938503,25.0,0.0,2305.0,Christian Braun Defensive Rebound.,False,153,2305
116,401408636,2,True,101939101,23.0,0.0,2305.0,Dajuan Harris Jr. missed Layup.,False,153,2305
117,401408636,0,False,101939102,25.0,0.0,2305.0,Jalen Wilson Offensive Rebound.,False,153,2305
118,401408636,2,True,101939103,25.0,1.0,2305.0,Jalen Wilson made Two Point Tip Shot.,True,153,2305
119,401408636,3,True,101945001,13.0,22.0,153.0,Brady Manek made Three Point Jumper. Assisted by Caleb Love.,True,153,2305
120,401408636,2,True,101947801,31.0,0.0,2305.0,David McCormack missed Jumper.,False,153,2305
121,401408636,0,False,101947802,25.0,0.0,153.0,Brady Manek Defensive Rebound.,False,153,2305
122,401408636,3,True,101948901,11.0,21.0,153.0,Brady Manek made Three Point Jumper. Assisted by Leaky Black.,True,153,2305
123,401408636,0,False,101949401,25.0,0.0,2305.0,Kansas  Timeout,False,153,2305
124,401408636,2,True,101954701,28.0,1.0,2305.0,Jalen Wilson missed Layup.,False,153,2305
125,401408636,0,False,101954702,25.0,0.0,153.0,Armando Bacot Defensive Rebound.,False,153,2305
126,401408636,0,False,101955901,25.0,0.0,2305.0,Foul on Mitch Lightfoot.,False,153,2305
127,401408636,1,True,101955902,25.0,0.0,153.0,Armando Bacot missed Free Throw.,False,153,2305
128,401408636,0,False,101955903,25.0,0.0,153.0,North Carolina Deadball Team Rebound.,False,153,2305
129,401408636,1,True,101955904,25.0,0.0,153.0,Armando Bacot made Free Throw.,True,153,2305
130,401408636,0,False,101957601,25.0,0.0,2305.0,Ochai Agbaji Turnover.,False,153,2305
131,401408636,0,False,101958201,25.0,0.0,2305.0,Foul on David McCormack.,False,153,2305
132,401408636,1,True,101958202,25.0,0.0,153.0,R.J. Davis made Free Throw.,True,153,2305
133,401408636,1,True,101958203,25.0,0.0,153.0,R.J. Davis made Free Throw.,True,153,2305
134,401408636,1,True,101958204,25.0,0.0,153.0,R.J. Davis made Free Throw.,True,153,2305
135,401408636,2,True,101959801,28.0,1.0,2305.0,Christian Braun missed Layup.,False,153,2305
136,401408636,0,False,101959802,25.0,0.0,153.0,Brady Manek Block.,False,153,2305
137,401408636,0,False,101959803,25.0,0.0,153.0,Brady Manek Defensive Rebound.,False,153,2305
138,401408636,3,True,101964601,30.0,25.0,153.0,Caleb Love missed Three Point Jumper.,False,153,2305
139,401408636,0,False,101964602,25.0,0.0,2305.0,Christian Braun Defensive Rebound.,False,153,2305
140,401408636,0,False,101965301,25.0,0.0,153.0,Foul on Caleb Love.,False,153,2305
141,401408636,0,False,101965302,25.0,0.0,, Official TV Timeout,False,153,2305
142,401408636,2,True,101966201,22.0,1.0,2305.0,Jalen Wilson missed Layup.,False,153,2305
143,401408636,0,False,101966202,25.0,0.0,153.0,Armando Bacot Defensive Rebound.,False,153,2305
144,401408636,2,True,101968301,28.0,0.0,153.0,Armando Bacot made Layup. Assisted by Puff Johnson.,True,153,2305
145,401408636,2,True,101969501,22.0,3.0,2305.0,Christian Braun missed Layup.,False,153,2305
146,401408636,0,False,101969502,25.0,0.0,153.0,Brady Manek Block.,False,153,2305
147,401408636,0,False,101969503,25.0,0.0,153.0,Puff Johnson Defensive Rebound.,False,153,2305
148,401408636,2,True,101975601,28.0,2.0,153.0,R.J. Davis made Layup.,True,153,2305
149,401408636,0,False,101975901,25.0,0.0,2305.0,Kansas  Timeout,False,153,2305
150,401408636,0,False,101976901,25.0,0.0,2305.0,Dajuan Harris Jr. Turnover.,False,153,2305
151,401408636,2,True,101977401,22.0,0.0,153.0,Puff Johnson missed Layup.,False,153,2305
152,401408636,0,False,101977402,25.0,0.0,153.0,Armando Bacot Offensive Rebound.,False,153,2305
153,401408636,0,False,101977601,25.0,0.0,2305.0,Foul on Christian Braun.,False,153,2305
154,401408636,1,True,101977602,25.0,0.0,153.0,Armando Bacot made Free Throw.,True,153,2305
155,401408636,1,True,101977603,25.0,0.0,153.0,Armando Bacot made Free Throw.,True,153,2305
156,401408636,0,False,101978201,25.0,0.0,153.0,Foul on Brady Manek.,False,153,2305
157,401408636,0,False,101978801,25.0,0.0,153.0,Foul on Leaky Black.,False,153,2305
